title,company,description,onsite_remote,salary,location,criteria,posted_date,link 
SQL/Data Analysis-US,Zortech Solutions,Nan,hybrid,NaN,"Pittsburgh, PA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Human Resources Services'}]",2023-02-16,https://www.linkedin.com/jobs/view/sql-data-analysis-us-at-zortech-solutions-3483777078?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=hVq%2F%2FylweCoOkGaoQJkh2A%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst Healthcare,Mb Staffing Services LLC,Nan,hybrid,NaN,"Washington, DC","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Human Resources'}]",2023-06-08,https://www.linkedin.com/jobs/view/data-analyst-healthcare-at-mb-staffing-services-llc-3631497379?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=tLS9a3ukSIDmlNMklOAOvw%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Software People Inc.,Nan,hybrid,NaN,"Boise, ID","[{'Seniority level': 'Entry level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-03-23,https://www.linkedin.com/jobs/view/data-analyst-at-software-people-inc-3535403881?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=hiAcDiAoUlEFe4eNOvnsmQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,N1 Health,Nan,hybrid,NaN,"Boston, MA","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Transportation, Logistics, Supply Chain and Storage'}]",2023-05-03,https://www.linkedin.com/jobs/view/data-analyst-at-n1-health-3614333669?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=4RpX90n4gDXZQmrWJRqPbA%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,"Business Plan Solutions, LLC",Nan,hybrid,NaN,"San Antonio, TX","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-05-23,https://www.linkedin.com/jobs/view/data-analyst-at-business-plan-solutions-llc-3615544177?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=RLkBGW5h5wiX2hiNE%2BvSvQ%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,"Donato Technologies, Inc.",Nan,hybrid,NaN,"Plano, TX","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-03-22,https://www.linkedin.com/jobs/view/data-analyst-at-donato-technologies-inc-3534577635?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=PGrIzkX9CNqB1iYSgeSGkg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Global Network Technologies,Nan,hybrid,NaN,"Wichita, KS","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2023-05-24,https://www.linkedin.com/jobs/view/data-analyst-at-global-network-technologies-3614623824?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=EO4jsq0%2FHq4BAv4WI4rGvQ%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
Junior Data Analyst,"Donato Technologies, Inc.",Nan,hybrid,NaN,"Dallas, TX","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Other'}, {'Industries': 'IT Services and IT Consulting'}]",2023-04-02,https://www.linkedin.com/jobs/view/junior-data-analyst-at-donato-technologies-inc-3584720568?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=uluKoHCV1gV%2BHV%2FJJm7aag%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
Business Data Analyst,"Tesla Industries, Inc.",Nan,hybrid,NaN,"Austin, TX","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Appliances, Electrical, and Electronics Manufacturing'}]",2023-05-13,https://www.linkedin.com/jobs/view/business-data-analyst-at-tesla-industries-inc-3615557328?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=4lJW0%2B18hmYa9WEgKvv%2BYA%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Corporate Solutions Tech,Nan,hybrid,NaN,"Jersey City, NJ","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Banking'}]",2023-04-14,https://www.linkedin.com/jobs/view/data-analyst-at-corporate-solutions-tech-3566618589?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=SrOF04y%2FoZYqNm%2Bi7Dhk7w%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
Sr. Data Analyst,KORE1,Nan,hybrid,"$110,000.00
            -
            $125,000.00","Westlake Village, CA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Staffing and Recruiting'}]",2023-06-02,https://www.linkedin.com/jobs/view/sr-data-analyst-at-kore1-3624633939?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=tS6Bda94fsX6zsifpi6Fgw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
Data analyst,Stellar Professionals,Nan,hybrid,NaN,"Richmond, VA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Information Services, Government Relations Services, and Government Administration'}]",2023-02-20,https://www.linkedin.com/jobs/view/data-analyst-at-stellar-professionals-3488239050?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=wBd5uD0lhEHDk2vzwbDn3w%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Software People Inc.,Nan,hybrid,NaN,"Boise, ID","[{'Seniority level': 'Entry level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-03-22,https://www.linkedin.com/jobs/view/data-analyst-at-software-people-inc-3534840991?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=D1RbtOfsESGjwYaOwsiY9Q%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
Senior Data Analyst,Pontera,Nan,hybrid,NaN,"New York, NY","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2023-05-25,https://www.linkedin.com/jobs/view/senior-data-analyst-at-pontera-3518427800?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=FL5C6DQiKT6VMdEmSKhSow%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Entry Analyst,TekIntegral,Nan,hybrid,NaN,"Memphis, TN","[{'Seniority level': 'Entry level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Staffing and Recruiting'}]",2023-06-06,https://www.linkedin.com/jobs/view/data-entry-analyst-at-tekintegral-3627655786?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=bECGCqsJ1GNimV%2BMTTI9Rw%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
Senior Data Analyst,Apptad Inc.,Nan,hybrid,NaN,"Jacksonville, FL","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Human Resources Services'}]",2023-06-05,https://www.linkedin.com/jobs/view/senior-data-analyst-at-apptad-inc-3625954882?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=m1anqAWZLi5mcgbI3%2BshNw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Pacer Staffing LLC,Nan,hybrid,NaN,"Woodcliff Lake, NJ","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Motor Vehicle Manufacturing'}]",2022-12-14,https://www.linkedin.com/jobs/view/data-analyst-at-pacer-staffing-llc-3396901567?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=n1iWBguqinOpprYOGwIIPA%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Infinite Computer Solutions,Nan,hybrid,NaN,"Austin, TX","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-03-30,https://www.linkedin.com/jobs/view/data-analyst-at-infinite-computer-solutions-3577708519?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=HNUgt%2FEIW1vnpO9gjDpLPw%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,hackajob,Nan,hybrid,"$80,000.00
            -
            $110,000.00","Dallas, TX","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2023-06-02,https://www.linkedin.com/jobs/view/data-analyst-at-hackajob-3625403788?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=gc5zzUzlXPqlNRNntXTIFA%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,MGP Ingredients,Nan,hybrid,NaN,"St Louis, MO","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Food and Beverage Services'}]",2023-05-12,https://www.linkedin.com/jobs/view/data-analyst-at-mgp-ingredients-3561263501?refId=4ce9%2F3trMZrh0Wf%2FQPx7mQ%3D%3D&trackingId=xbZx6Jb%2BqM2lfoc3DWkWXg%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Holovis,Nan,hybrid,NaN,"Orlando, FL","[{'Seniority level': 'Associate'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Entertainment Providers'}]",2023-05-17,https://www.linkedin.com/jobs/view/data-analyst-at-holovis-3610125677?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=NzgQQp3lP6hN2gQBeH6PUg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Digital Janet,Nan,hybrid,NaN,"San Francisco, CA","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Staffing and Recruiting'}]",2023-02-20,https://www.linkedin.com/jobs/view/data-analyst-at-digital-janet-3489238627?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=gUlllXEAZrJTM73ZLzJBFg%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst (Advanced MS Excel Skills),Steneral Consulting,Nan,hybrid,NaN,"Somerset, NJ","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-05-18,https://www.linkedin.com/jobs/view/data-analyst-advanced-ms-excel-skills-at-steneral-consulting-3608861401?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=Z7H4HvysFqCyYojzRZDywA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card
"Associate, Data Analyst",Eleven Recruiting,Nan,hybrid,NaN,"El Segundo, CA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Staffing and Recruiting'}]",2023-05-30,https://www.linkedin.com/jobs/view/associate-data-analyst-at-eleven-recruiting-3440835324?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=NS9o5p3d%2B5Z1%2BjE2vr0nzw%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst - Part Time,M13 🚀,Nan,hybrid,NaN,"New York, NY","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Part-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Transportation, Logistics, Supply Chain and Storage'}]",2023-06-07,https://www.linkedin.com/jobs/view/data-analyst-part-time-at-m13-%F0%9F%9A%80-3626137350?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=SkZ81E9QcNMLGqnaEzZSDw%3D%3D&position=5&pageNum=0&trk=public_jobs_jserp-result_search-card
SQL/Data Analysis-US,Zortech Solutions,Nan,hybrid,NaN,"Pittsburgh, PA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Human Resources Services'}]",2023-02-16,https://www.linkedin.com/jobs/view/sql-data-analysis-us-at-zortech-solutions-3483777078?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=%2BNlsDxi6uKEloOzMBatf8A%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst Healthcare,Mb Staffing Services LLC,Nan,hybrid,NaN,"Washington, DC","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Human Resources'}]",2023-06-08,https://www.linkedin.com/jobs/view/data-analyst-healthcare-at-mb-staffing-services-llc-3631497379?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=X%2FMUWRbIdeo8zba9ZSBwlA%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Software People Inc.,Nan,hybrid,NaN,"Boise, ID","[{'Seniority level': 'Entry level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-03-23,https://www.linkedin.com/jobs/view/data-analyst-at-software-people-inc-3535403881?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=%2FpPVDXk5kr2kteDd7%2FALGA%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,N1 Health,Nan,hybrid,NaN,"Boston, MA","[{'Seniority level': 'Not Applicable'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Transportation, Logistics, Supply Chain and Storage'}]",2023-05-03,https://www.linkedin.com/jobs/view/data-analyst-at-n1-health-3614333669?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=fLyi5QLdYkU4lVF30iOb8w%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,"Business Plan Solutions, LLC",Nan,hybrid,NaN,"San Antonio, TX","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-05-23,https://www.linkedin.com/jobs/view/data-analyst-at-business-plan-solutions-llc-3615544177?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=%2FTzTQHhJ9B0Zg026bkbhrw%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,"Donato Technologies, Inc.",Nan,hybrid,NaN,"Plano, TX","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-03-22,https://www.linkedin.com/jobs/view/data-analyst-at-donato-technologies-inc-3534577635?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=2V9qe3UjNmzzRcpItTyEFg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Global Network Technologies,Nan,hybrid,NaN,"Wichita, KS","[{'Seniority level': 'Entry level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2023-05-24,https://www.linkedin.com/jobs/view/data-analyst-at-global-network-technologies-3614623824?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=nVfTzW6AuLq5stLCV29c9g%3D%3D&position=12&pageNum=0&trk=public_jobs_jserp-result_search-card
Junior Data Analyst,"Donato Technologies, Inc.",Nan,hybrid,NaN,"Dallas, TX","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Other'}, {'Industries': 'IT Services and IT Consulting'}]",2023-04-02,https://www.linkedin.com/jobs/view/junior-data-analyst-at-donato-technologies-inc-3584720568?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=UGX7Al%2Bn7DFeK78rzsDCuQ%3D%3D&position=13&pageNum=0&trk=public_jobs_jserp-result_search-card
Business Data Analyst,"Tesla Industries, Inc.",Nan,hybrid,NaN,"Austin, TX","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Appliances, Electrical, and Electronics Manufacturing'}]",2023-05-13,https://www.linkedin.com/jobs/view/business-data-analyst-at-tesla-industries-inc-3615557328?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=Wbe0fKmoO4Y5u6bbs%2FSEUQ%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Corporate Solutions Tech,Nan,hybrid,NaN,"Jersey City, NJ","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Banking'}]",2023-04-14,https://www.linkedin.com/jobs/view/data-analyst-at-corporate-solutions-tech-3566618589?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=vGmPKGzBcsLosPpZLgKEQQ%3D%3D&position=15&pageNum=0&trk=public_jobs_jserp-result_search-card
Sr. Data Analyst,KORE1,Nan,hybrid,"$110,000.00
            -
            $125,000.00","Westlake Village, CA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Staffing and Recruiting'}]",2023-06-02,https://www.linkedin.com/jobs/view/sr-data-analyst-at-kore1-3624633939?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=iEJVxJf0n4fXMEe%2BiiLoTw%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
Data analyst,Stellar Professionals,Nan,hybrid,NaN,"Richmond, VA","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Information Services, Government Relations Services, and Government Administration'}]",2023-02-20,https://www.linkedin.com/jobs/view/data-analyst-at-stellar-professionals-3488239050?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=uLVwLhUUdFDeSYUVT8XzSw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Software People Inc.,Nan,hybrid,NaN,"Boise, ID","[{'Seniority level': 'Entry level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'IT Services and IT Consulting'}]",2023-03-22,https://www.linkedin.com/jobs/view/data-analyst-at-software-people-inc-3534840991?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=PvTrGzTUdKjHWfV2pvDA5w%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
Senior Data Analyst,Pontera,Nan,hybrid,NaN,"New York, NY","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Full-time'}, {'Job function': 'Information Technology'}, {'Industries': 'Software Development'}]",2023-05-25,https://www.linkedin.com/jobs/view/senior-data-analyst-at-pontera-3518427800?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=P7wEOk1H4RBBDA7pLVDBwA%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Entry Analyst,TekIntegral,Nan,hybrid,NaN,"Memphis, TN","[{'Seniority level': 'Entry level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Staffing and Recruiting'}]",2023-06-06,https://www.linkedin.com/jobs/view/data-entry-analyst-at-tekintegral-3627655786?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=46ATH2i61w8%2BYVGhEez7Yw%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
Senior Data Analyst,Apptad Inc.,Nan,hybrid,NaN,"Jacksonville, FL","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Human Resources Services'}]",2023-06-05,https://www.linkedin.com/jobs/view/senior-data-analyst-at-apptad-inc-3625954882?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=F%2Bfi90n8QLe5iHR7uQtWqg%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
Data Analyst,Pacer Staffing LLC,Nan,hybrid,NaN,"Woodcliff Lake, NJ","[{'Seniority level': 'Mid-Senior level'}, {'Employment type': 'Contract'}, {'Job function': 'Information Technology'}, {'Industries': 'Motor Vehicle Manufacturing'}]",2022-12-14,https://www.linkedin.com/jobs/view/data-analyst-at-pacer-staffing-llc-3396901567?refId=W6aF8OnXaEKpRhFZmDGtgA%3D%3D&trackingId=uoFohz7z9lW%2FpqxFa%2Fdf0Q%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card
